,OBJECTID,Name,FolderPath,PopupInfo,x,y
221,222,T28_05_01A FEAGRI - 3 CAMPO EXPERIMENTAL,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 222<br>Quadra: 28<br>Endereço: AV. DR. ANDRÉ M. TOSELLO<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.818709<br>Longitude: -47.062766<br>unnamed (1): ,-47.062766,-22.818709
222,223,T28_06_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 223<br>Quadra: 28<br>Endereço: AV. DR ANDRÉ M. TOSELLO<br>Nome Atualizado: <br>Pot (kVA): 30<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000046<br>Index: 1000438<br>MAC: 0C:EF:AF:D2:54:D0<br>Latitude: -22.818048<br>Longitude: -47.060759<br>unnamed (1): ,-47.060759,-22.818048
223,224,T29_01_01A CEMEQ,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 224<br>Quadra: 29<br>Endereço: R. JOSUE DE CASTRO<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.823367<br>Longitude: -47.063439<br>unnamed (1): ,-47.063439,-22.823367
224,225,T29_02_01A DGA GRÁFICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 225<br>Quadra: 29<br>Endereço: R. JOSUE DE CASTRO<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000010<br>Index: 122<br>MAC: 0E:EF:AF:01:C6:EC<br>Latitude: -22.823074<br>Longitude: -47.063665<br>unnamed (1): ,-47.063665,-22.823074
225,226,T29_03_01A DGA CONVEST/UNITRANSP,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados/T29_03_01A DGA CONVEST,Nº: 226<br>Quadra: 29<br>Endereço: R. JOSUE DE CASTRO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000229<br>Index: 1000297<br>MAC: 0E:EF:AF:02:54:90<br>Latitude: -22.822097<br>Longitude: -47.064219<br>unnamed (1): ,-47.064219,-22.8220969999999
226,227,T29_04_01A FEQ PRÉDIO AZUL,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 227<br>Quadra: 29<br>Endereço: R. JOSUE DE CASTRO<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000024<br>Index: 119<br>MAC: 0E:EF:AF:01:C8:00<br>Latitude: -22.821604<br>Longitude: -47.064754<br>unnamed (1): ,-47.0647539999999,-22.821604
227,228,T29_05_01A FEQ PAVILHÃO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 228<br>Quadra: 29<br>Endereço: R. JOSUE DE CASTRO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.821071<br>Longitude: -47.065347<br>unnamed (1): ,-47.065347,-22.821071
228,229,T29_06_01A FEQ CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 229<br>Quadra: 29<br>Endereço: R. ALBERT EINSTEIN<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000120<br>Index: 1000130<br>MAC: 0E:EF:AF:01:F4:5C<br>Latitude: -22.820526<br>Longitude: -47.065305<br>unnamed (1): ,-47.065305,-22.820526
229,230,T29_07_01A DGA CONVEST/UNITRANSP CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados/T29_07_01A DGA CONVEST,Nº: 230<br>Quadra: 29<br>Endereço: R. JOSUE DE CASTRO<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC:  INSERIR VALOR<br>Instalado?: FUTURO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.822605<br>Longitude: -47.063637<br>unnamed (1): ,-47.063637,-22.822605
230,231,T30_01_01A PREFEITURA - MANUTENÇÃO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 231<br>Quadra: 30<br>Endereço: AV. OSWALDO CRUZ<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.824403<br>Longitude: -47.064796<br>unnamed (1): ,-47.0647959999999,-22.824403
231,232,T30_02_01A ILUMINAÇÃO PUBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 232<br>Quadra: 30<br>Endereço: AV. OSWALDO CRUZ<br>Nome Atualizado: <br>Pot (kVA): 45<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.824662<br>Longitude: -47.064821<br>unnamed (1): ,-47.0648209999999,-22.8246619999999
232,233,T31_01_01A CIN - TC 24,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 233<br>Quadra: 31<br>Endereço: R. VITAL BRASIL<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000225<br>Index: 1000220<br>MAC: 0E:EF:AF:02:56:BE<br>Latitude: -22.827868<br>Longitude: -47.063185<br>unnamed (1): ,-47.063185,-22.827868
233,234,T31_02_01A CANTINA IDEAL,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 234<br>Quadra: 31<br>Endereço: R. VITAL BRASIL<br>Nome Atualizado: <br>Pot (kVA): 75<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.828135<br>Longitude: -47.063771<br>unnamed (1): ,-47.063771,-22.828135
234,235,T31_03_01AGASTROCENTRO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 235<br>Quadra: 31<br>Endereço: R. CARLOS CHAGAS<br>Nome Atualizado: <br>Pot (kVA): 75<br>Medição: INDIRETO<br>TC:  INSERIR VALOR<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000099<br>Index: 1000173<br>MAC: 0E:EF:AF:01:F4:44<br>Latitude: -22.828366<br>Longitude: -47.062632<br>unnamed (1): ,-47.062632,-22.828366
235,236,T31_03_02AGASTROCENTRO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 236<br>Quadra: 31<br>Endereço: R. CARLOS CHAGAS<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC:  INSERIR VALOR<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000114<br>Index: 1000168<br>MAC: 0E:EF:AF:01:F4:2E<br>Latitude: -22.828366<br>Longitude: -47.062632<br>unnamed (1): ,-47.062632,-22.828366
236,237,T31_03_03AGASTROCENTRO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 237<br>Quadra: 31<br>Endereço: R. CARLOS CHAGAS<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC:  INSERIR VALOR<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000074<br>Index: 1000171<br>MAC: 0E:EF:AF:01:F4:00<br>Latitude: -22.828366<br>Longitude: -47.062632<br>unnamed (1): ,-47.062632,-22.828366
237,238,T31_04_01A FCM 7 MANUTENÇÃO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 238<br>Quadra: 31<br>Endereço: RUA CECOM<br>Nome Atualizado: <br>Pot (kVA): 45<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000027<br>Index: 127<br>MAC: 0E:EF:AF:01:C8:10<br>Latitude: -22.828888<br>Longitude: -47.063343<br>unnamed (1): ,-47.063343,-22.8288879999999
238,239,T31_05_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 239<br>Quadra: 31<br>Endereço: RUA CECOM<br>Nome Atualizado: <br>Pot (kVA): 75<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.828992<br>Longitude: -47.063944<br>unnamed (1): ,-47.0639439999999,-22.828992
239,240,T31_06_01A CLARO RESERVATORIO TRIAGEM,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 240<br>Quadra: 31<br>Endereço: RUA CECOM<br>Nome Atualizado: <br>Pot (kVA): 45<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000025<br>Index: 1000156<br>MAC: 0E:EF:AF:01:F4:54<br>Latitude: -22.829010<br>Longitude: -47.063614<br>unnamed (1): ,-47.063614,-22.82901
240,241,T31_07_01A CECOM,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 241<br>Quadra: 31<br>Endereço: RUA CECOM<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000013<br>Index: 123<br>MAC: 0E:EF:AF:01:C7:32<br>Latitude: -22.828622<br>Longitude: -47.064054<br>unnamed (1): ,-47.0640539999999,-22.8286219999999
241,242,T31_08_01A CEMICAMP,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 242<br>Quadra: 31<br>Endereço: RUA CECOM<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000015<br>Index: 125<br>MAC: 0E:EF:AF:01:C7:0E<br>Latitude: -22.828525<br>Longitude: -47.064104<br>unnamed (1): ,-47.064104,-22.828525
242,243,T31_08_01a LAB FRANCESCHI,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 243<br>Quadra: 31<br>Endereço: RUA VITAL BRASIL<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132110000000049<br>Index: 1000158<br>MAC: 0E:EF:AF:01:F4:4C<br>Latitude: -22.828463<br>Longitude: -47.064057<br>unnamed (1): ,-47.0640569999999,-22.8284629999999
243,244,T31_09_01A CIPOI,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 244<br>Quadra: 31<br>Endereço: RUA CECOM<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.828928<br>Longitude: -47.064464<br>unnamed (1): ,-47.0644639999999,-22.828928
244,245,T31_10_01A MEDICINA LEGAL,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 245<br>Quadra: 31<br>Endereço: RUA CECOM<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.828860<br>Longitude: -47.064502<br>unnamed (1): ,-47.0645019999999,-22.82886
245,246,T31_11_01A HEMOCENTRO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 246<br>Quadra: 31<br>Endereço: R. ALBERT SABIN<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC:  INSERIR VALOR<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000201<br>Index: 1000232<br>MAC: 0E:EF:AF:02:54:88<br>Latitude: -22.829275<br>Longitude: -47.062688<br>unnamed (1): ,-47.062688,-22.8292749999999
246,247,T31_11_02A HEMOCENTRO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 247<br>Quadra: 31<br>Endereço: R. ALBERT SABIN<br>Nome Atualizado: <br>Pot (kVA): 1000<br>Medição: INDIRETO<br>TC:  INSERIR VALOR<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000215<br>Index: 1000222<br>MAC: 0E:EF:AF:02:56:F2<br>Latitude: -22.829275<br>Longitude: -47.062688<br>unnamed (1): ,-47.062688,-22.8292749999999
247,248,T32_01_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 248<br>Quadra: 32<br>Endereço: R. CLÁUDIO ABRAMO<br>Nome Atualizado: <br>Pot (kVA): 75<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.813446<br>Longitude: -47.065884<br>unnamed (1): ,-47.065884,-22.8134459999999
248,249,T32_02_01A AEL - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 249<br>Quadra: 32<br>Endereço: R. CLÁUDIO ABRAMO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000044<br>Index: 177<br>MAC: 0E:EF:AF:01:F6:3E<br>Latitude: -22.813390<br>Longitude: -47.065954<br>unnamed (1): ,-47.065954,-22.81339
249,250,T32_03_01A NIPE CEPETRO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 250<br>Quadra: 32<br>Endereço: AV. BERTRAND RUSSELL<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000088<br>Index: 1000121<br>MAC: 0E:EF:AF:01:F4:3E<br>Latitude: -22.813423<br>Longitude: -47.067447<br>unnamed (1): ,-47.067447,-22.8134229999999
250,251,T32_04_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 251<br>Quadra: 32<br>Endereço: AV. BERTRAND RUSSELL<br>Nome Atualizado: <br>Pot (kVA): 75<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.814125<br>Longitude: -47.067951<br>unnamed (1): ,-47.0679509999999,-22.8141249999999
251,252,T32_05_01A CEL LABORATÓRIOS,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 252<br>Quadra: 32<br>Endereço: R. CORA CORALINA<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000030<br>Index: 121<br>MAC: 0E:EF:AF:01:C7:0A<br>Latitude: -22.813376<br>Longitude: -47.068052<br>unnamed (1): ,-47.068052,-22.8133759999999
252,253,T32_06_01A COMVEST,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 253<br>Quadra: 32<br>Endereço: R. CORA CORALINA<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.812656<br>Longitude: -47.067729<br>unnamed (1): ,-47.067729,-22.8126559999999
253,254,T32_07_01A LABPETRO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 254<br>Quadra: 32<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000111<br>Index: 138<br>MAC: 0E:EF:AF:01:F5:B4<br>Latitude: -22.812542<br>Longitude: -47.067081<br>unnamed (1): ,-47.067081,-22.812542
254,255,T32_08_01A TORRE CEPETRO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 255<br>Quadra: 32<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 75<br>Medição: INDIRETO<br>TC: 200<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000227<br>Index: 1000199<br>MAC: 0E:EF:AF:01:F3:5A<br>Latitude: -22.813384<br>Longitude: -47.067043<br>unnamed (1): ,-47.067043,-22.8133839999999
255,256,T32_08_02A TORRE CEPETRO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 256<br>Quadra: 32<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 600<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000211<br>Index: 1000201<br>MAC: 0E:EF:AF:01:F2:E0<br>Latitude: -22.813384<br>Longitude: -47.067043<br>unnamed (1): ,-47.067043,-22.8133839999999
256,257,T32_09_01A CEL PREDIO NOVO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 257<br>Quadra: 32<br>Endereço: R. CORA CORALINA<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC:  INSERIR VALOR<br>Instalado?: FUTURO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.813556<br>Longitude: -47.068096<br>unnamed (1): ,-47.068096,-22.8135559999999
257,258,T33_01_01A CASA DO LAGO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 258<br>Quadra: 33<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 75<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.812553<br>Longitude: -47.068236<br>unnamed (1): ,-47.068236,-22.812553
258,259,T33_01_01A IG,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 259<br>Quadra: 33<br>Endereço: R. CORA CORALINA<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: PENDENCIA<br>Serial do Medidor: XXX<br>Index: <br>MAC: <br>Latitude: -22.812757<br>Longitude: -47.068076<br>unnamed (1): ,-47.068076,-22.812757
259,260,T33_01_02A IG,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 260<br>Quadra: 33<br>Endereço: R. CORA CORALINA<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: PENDENCIA<br>Serial do Medidor: XXX<br>Index: <br>MAC: <br>Latitude: -22.812757<br>Longitude: -47.068076<br>unnamed (1): ,-47.068076,-22.812757
260,261,T34_01_01A BANCO DO BRASIL ESTILO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 261<br>Quadra: 34<br>Endereço: AV. BERTRAND RUSSELL<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000002<br>Index: 19<br>MAC: 0E:EF:AF:01:C7:3E<br>Latitude: -22.813562<br>Longitude: -47.070296<br>unnamed (1): ,-47.070296,-22.8135619999999
261,262,T34_02_01A CORREIO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 262<br>Quadra: 34<br>Endereço: R. CARLOS GOMES<br>Nome Atualizado: <br>Pot (kVA): 45<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000026<br>Index: 113<br>MAC: 0E:EF:AF:00:12:E2<br>Latitude: -22.813578<br>Longitude: -47.069940<br>unnamed (1): ,-47.06994,-22.813578
262,263,T36_01_01A FEM - 3 LABORATORIO QUARTZO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 263<br>Quadra: 36<br>Endereço: R. MENDELEYEV<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.818702<br>Longitude: -47.065463<br>unnamed (1): ,-47.065463,-22.818702
263,264,T36_02_01A FEA / FEM,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados/T36_02_01A FEA ,Nº: 264<br>Quadra: 36<br>Endereço: R. JOSUE DE CASTRO<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000011<br>Index: 101<br>MAC: 0E:EF:AF:01:C7:24<br>Latitude: -22.820159<br>Longitude: -47.066353<br>unnamed (1): ,-47.0663529999999,-22.8201589999999
264,265,T36_03_01A FEM - 2 / FEA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados/T36_03_01A FEM - 2 ,Nº: 265<br>Quadra: 36<br>Endereço: AV. ALBERT EINSTEIN<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.820104<br>Longitude: -47.065921<br>unnamed (1): ,-47.0659209999999,-22.820104
265,266,T36_04_02A FEM - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 267<br>Quadra: 36<br>Endereço: AV. ALBERT EINSTEIN<br>Nome Atualizado: T36_04_02A FEM - CABINE BLOCO I_J<br>Pot (kVA): 750<br>Medição: INDIRETO<br>TC: 2000<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000186<br>Index: 1000258<br>MAC: 0E:EF:AF:01:F4:B4<br>Latitude: -22.819193<br>Longitude: -47.065663<br>unnamed (1): ,-47.065663,-22.8191929999999
266,267,T36_04_03A FEM - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 268<br>Quadra: 36<br>Endereço: AV. ALBERT EINSTEIN<br>Nome Atualizado: T36_04_03A FEM - CABINE BLOCO D_E<br>Pot (kVA): 750<br>Medição: INDIRETO<br>TC: 2000<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000155<br>Index: 1000334<br>MAC: 0E:EF:AF:02:54:A0<br>Latitude: -22.819359<br>Longitude: -47.065806<br>unnamed (1): ,-47.065806,-22.819359
267,268,T36_04_04A FEM - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 269<br>Quadra: 36<br>Endereço: AV. ALBERT EINSTEIN<br>Nome Atualizado: T36_04_04A FEM - CABINE BLOCO D_E<br>Pot (kVA): 750<br>Medição: INDIRETO<br>TC: 2000<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000212<br>Index: 1000267<br>MAC: 0E:EF:AF:01:F2:DE<br>Latitude: -22.819359<br>Longitude: -47.065806<br>unnamed (1): ,-47.065806,-22.819359
268,269,T36_04_05A FEM - CABINE ( B C),Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 270<br>Quadra: 36<br>Endereço: AV. ALBERT EINSTEIN<br>Nome Atualizado: T36_04_05A FEM - CABINE BLOCO B_C<br>Pot (kVA): 750<br>Medição: INDIRETO<br>TC: 2000<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000159<br>Index: 1000333<br>MAC: 0E:EF:AF:02:56:6C<br>Latitude: -22.819568<br>Longitude: -47.065651<br>unnamed (1): ,-47.0656509999999,-22.8195679999999
269,270,T36_04_06A FEM - CABINE (H I),Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 271<br>Quadra: 36<br>Endereço: AV. ALBERT EINSTEIN<br>Nome Atualizado: T36_04_06A FEM - CABINE BLOCO H_I<br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000202<br>Index: 1000300<br>MAC: 0E:EF:AF:02:56:9A<br>Latitude: -22.819193<br>Longitude: -47.065663<br>unnamed (1): ,-47.065663,-22.8191929999999
270,271,T36_04_07A FEM - CABINE (F G),Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 272<br>Quadra: 36<br>Endereço: AV. ALBERT EINSTEIN<br>Nome Atualizado: T36_04_07A FEM - CABINE BLOCO F_G<br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000214<br>Index: 1000302<br>MAC: 0E:EF:AF:01:F4:74<br>Latitude: -22.819030<br>Longitude: -47.066167<br>unnamed (1): ,-47.066167,-22.8190299999999
271,272,T36_04_08A FEM - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 273<br>Quadra: 36<br>Endereço: AV. ALBERT EINSTEIN<br>Nome Atualizado: T36_04_08A FEM - CABINE BLOCO D_E<br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000231<br>Index: 1000268<br>MAC: 0E:EF:AF:01:F4:A8<br>Latitude: -22.819359<br>Longitude: -47.065806<br>unnamed (1): ,-47.065806,-22.819359
272,273,T36_04_09A FEM - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 274<br>Quadra: 36<br>Endereço: AV. ALBERT EINSTEIN<br>Nome Atualizado: T36_04_09A FEM - CABINE BLOCO F_G<br>Pot (kVA): 112.5<br>Medição: INDIRETO<br>TC: 300<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000226<br>Index: 1000256<br>MAC: 0E:EF:AF:01:F4:B2<br>Latitude: -22.819030<br>Longitude: -47.066167<br>unnamed (1): ,-47.066167,-22.8190299999999
273,274,T37_01_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 275<br>Quadra: 37<br>Endereço: AV. ALBERT EINSTEIN<br>Nome Atualizado: <br>Pot (kVA): 45<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.821268<br>Longitude: -47.067473<br>unnamed (1): ,-47.067473,-22.821268
274,275,T38_01_01A ADUNICAMP,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 276<br>Quadra: 38<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000081<br>Index: 132<br>MAC: 0E:EF:AF:01:C7:E8<br>Latitude: -22.812982<br>Longitude: -47.065701<br>unnamed (1): ,-47.0657009999999,-22.812982
275,276,T38_01_01B ADUNICAMP - CANTINA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 277<br>Quadra: 38<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000105<br>Index: 134<br>MAC: 0E:EF:AF:01:C7:00<br>Latitude: -22.812980<br>Longitude: -47.065694<br>unnamed (1): ,-47.065694,-22.81298
